"ICD10"	"meaning"	"node_id"	"parent_id"	"selectable"	"phecode"	"description"	"group"	"groupnum"	"added"	"sex"	"rollup"	"leaf"
"M24.01"	"M24.01 Loose body in joint (Shoulder region)"	6857	6855	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.02"	"M24.02 Loose body in joint (Upper arm)"	6858	6855	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.03"	"M24.03 Loose body in joint (Forearm)"	6859	6855	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.04"	"M24.04 Loose body in joint (Hand)"	6860	6855	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.05"	"M24.05 Loose body in joint (Pelvic region and thigh)"	6861	6855	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.06"	"M24.06 Loose body in joint-Lower leg"	6862	6855	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.07"	"M24.07 Loose body in joint (Ankle and foot)"	6863	6855	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.08"	"M24.08 Loose body in joint (Other)"	6864	6855	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.09"	"M24.09 Loose body in joint (Site unspecified)"	6865	6855	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.1"	"M24.1 Other articular cartilage disorders"	6866	6854	"N"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.10"	"M24.10 Other articular cartilage disorders (Multiple sites)"	6867	6866	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.11"	"M24.11 Other articular cartilage disorders (Shoulder region)"	6868	6866	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.12"	"M24.12 Other articular cartilage disorders (Upper arm)"	6869	6866	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.13"	"M24.13 Other articular cartilage disorders (Forearm)"	6870	6866	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.14"	"M24.14 Other articular cartilage disorders (Hand)"	6871	6866	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.15"	"M24.15 Other articular cartilage disorders (Pelvic region and thigh)"	6872	6866	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.16"	"M24.16 Other articular cartilage disorders (Lower leg)"	6873	6866	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.17"	"M24.17 Other articular cartilage disorders (Ankle and foot)"	6874	6866	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.18"	"M24.18 Other articular cartilage disorders (Other)"	6875	6866	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.19"	"M24.19 Other articular cartilage disorders (Site unspecified)"	6876	6866	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.3"	"M24.3 Pathological dislocation and subluxation of joint, not elsewhere classified"	6888	6854	"N"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.30"	"M24.30 Pathological dislocation and subluxation of joint, not elsewhere classified (Multiple sites)"	6889	6888	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.31"	"M24.31 Pathological dislocation and subluxation of joint, not elsewhere classified (Shoulder region)"	6890	6888	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.32"	"M24.32 Pathological dislocation and subluxation of joint, not elsewhere classified (Upper arm)"	6891	6888	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.33"	"M24.33 Pathological dislocation and subluxation of joint, not elsewhere classified (Forearm)"	6892	6888	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.34"	"M24.34 Pathological dislocation and subluxation of joint, not elsewhere classified (Hand)"	6893	6888	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.35"	"M24.35 Pathological dislocation and subluxation of joint, not elsewhere classified (Pelvic region and thigh)"	6894	6888	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.36"	"M24.36 Pathological dislocation and subluxation of joint, not elsewhere classified (Lower leg)"	6895	6888	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.37"	"M24.37 Pathological dislocation and subluxation of joint, not elsewhere classified (Ankle and foot)"	6896	6888	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.38"	"M24.38 Pathological dislocation and subluxation of joint, not elsewhere classified (Other)"	6897	6888	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.39"	"M24.39 Pathological dislocation and subluxation of joint, not elsewhere classified (Site unspecified)"	6898	6888	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.4"	"M24.4 Recurrent dislocation and subluxation of joint"	6899	6854	"N"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.40"	"M24.40 Recurrent dislocation and subluxation of joint (Multiple sites)"	6900	6899	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.41"	"M24.41 Recurrent dislocation and subluxation of joint (Shoulder region)"	6901	6899	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.42"	"M24.42 Recurrent dislocation and subluxation of joint (Upper arm)"	6902	6899	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.43"	"M24.43 Recurrent dislocation and subluxation of joint (Forearm)"	6903	6899	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.44"	"M24.44 Recurrent dislocation and subluxation of joint (Hand)"	6904	6899	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.45"	"M24.45 Recurrent dislocation and subluxation of joint (Pelvic region and thigh)"	6905	6899	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.46"	"M24.46 Recurrent dislocation and subluxation of joint (Lower leg)"	6906	6899	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.47"	"M24.47 Recurrent dislocation and subluxation of joint (Ankle and foot)"	6907	6899	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.48"	"M24.48 Recurrent dislocation and subluxation of joint (Other)"	6908	6899	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.49"	"M24.49 Recurrent dislocation and subluxation of joint (Site unspecified)"	6909	6899	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.7"	"M24.7 Protrusio acetabuli"	6932	6854	"N"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"0"
"M24.70"	"M24.70 Protrusio acetabuli-Mult sites"	6933	6932	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"0"
"M24.71"	"M24.71 Protrusio acetabuli-Shldr region"	6934	6932	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"0"
"M24.72"	"M24.72 Protrusio acetabuli-Upper arm"	6935	6932	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"0"
"M24.73"	"M24.73 Protrusio acetabuli-Forearm"	6936	6932	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"0"
"M24.74"	"M24.74 Protrusio acetabuli-Hand"	6937	6932	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"0"
"M24.75"	"M24.75 Protrusio acetabuli-Pelvic/thigh"	6938	6932	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"0"
"M24.76"	"M24.76 Protrusio acetabuli-Lower leg"	6939	6932	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"0"
"M24.77"	"M24.77 Protrusio acetabuli-Ankle/foot"	6940	6932	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"0"
"M24.78"	"M24.78 Protrusio acetabuli-Other"	6941	6932	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"0"
"M24.79"	"M24.79 Protrusio acetabuli-Site unspec"	6942	6932	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"0"
"M24.9"	"M24.9 Joint derangement, unspecified"	6954	6854	"N"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.90"	"M24.90 Joint derangement, unspecified (Multiple sites)"	6955	6954	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.91"	"M24.91 Joint derangement, unspecified (Shoulder region)"	6956	6954	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.92"	"M24.92 Joint derangement, unspecified (Upper arm)"	6957	6954	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.93"	"M24.93 Joint derangement, unspecified (Forearm)"	6958	6954	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.94"	"M24.94 Joint derangement, unspecified (Hand)"	6959	6954	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.95"	"M24.95 Joint derangement, unspecified (Pelvic region and thigh)"	6960	6954	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.96"	"M24.96 Joint derangement, unspecified (Lower leg)"	6961	6954	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.97"	"M24.97 Joint derangement, unspecified (Ankle and foot)"	6962	6954	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.98"	"M24.98 Joint derangement, unspecified (Other)"	6963	6954	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M24.99"	"M24.99 Joint derangement, unspecified (Site unspecified)"	6964	6954	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.2"	"M25.2 Flail joint"	6988	6965	"N"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.20"	"M25.20 Flail joint (Multiple sites)"	6989	6988	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.21"	"M25.21 Flail joint (Shoulder region)"	6990	6988	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.22"	"M25.22 Flail joint (Upper arm)"	6991	6988	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.23"	"M25.23 Flail joint (Forearm)"	6992	6988	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.24"	"M25.24 Flail joint (Hand)"	6993	6988	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.25"	"M25.25 Flail joint (Pelvic region and thigh)"	6994	6988	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.26"	"M25.26 Flail joint (Lower leg)"	6995	6988	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.27"	"M25.27 Flail joint (Ankle and foot)"	6996	6988	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.28"	"M25.28 Flail joint (Other)"	6997	6988	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.29"	"M25.29 Flail joint (Site unspecified)"	6998	6988	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.3"	"M25.3 Other instability of joint"	6999	6965	"N"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.30"	"M25.30 Other instability of joint (Multiple sites)"	7000	6999	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.31"	"M25.31 Other instability of joint (Shoulder region)"	7001	6999	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.32"	"M25.32 Other instability of joint (Upper arm)"	7002	6999	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.33"	"M25.33 Other instability of joint (Forearm)"	7003	6999	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.34"	"M25.34 Other instability of joint (Hand)"	7004	6999	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.35"	"M25.35 Other instability of joint (Pelvic region and thigh)"	7005	6999	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.36"	"M25.36 Other instability of joint (Lower leg)"	7006	6999	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.37"	"M25.37 Other instability of joint (Ankle and foot)"	7007	6999	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.38"	"M25.38 Other instability of joint (Other)"	7008	6999	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M25.39"	"M25.39 Other instability of joint (Site unspecified)"	7009	6999	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.3"	"M53.3 Sacrococcygeal disorders, not elsewhere classified"	7794	7760	"N"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.30"	"M53.30 Sacrococcygeal disorders, not elsewhere classified-Mult sit"	7795	7794	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.31"	"M53.31 Sacrococcygeal disorders, not elsewhere classified-Occipit-"	7796	7794	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.32"	"M53.32 Sacrococcygeal disorders, not elsewhere classified-Cervical"	7797	7794	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.33"	"M53.33 Sacrococcygeal disorders, not elsewhere classified-Cervicot"	7798	7794	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.34"	"M53.34 Sacrococcygeal disorders, not elsewhere classified-Thoracic"	7799	7794	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.35"	"M53.35 Sacrococcygeal disorders, not elsewhere classified-Thoracol"	7800	7794	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.36"	"M53.36 Sacrococcygeal disorders, not elsewhere classified-Lumbar"	7801	7794	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.37"	"M53.37 Sacrococcygeal disorders, not elsewhere classified-Lumbosac"	7802	7794	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.38"	"M53.38 Sacrococcygeal disorders, not elsewhere classified-Sacral/s"	7803	7794	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.39"	"M53.39 Sacrococcygeal disorders, not elsewhere classified-Site uns"	7804	7794	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.8"	"M53.8 Other specified dorsopathies"	7805	7760	"N"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.80"	"M53.80 Other specified dorsopathies (Multiple sites in spine)"	7806	7805	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.81"	"M53.81 Other specified dorsopathies (Occipito-atlanto-axial region)"	7807	7805	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.82"	"M53.82 Other specified dorsopathies (Cervical region)"	7808	7805	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.83"	"M53.83 Other specified dorsopathies (Cervicothoracic region)"	7809	7805	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.84"	"M53.84 Other specified dorsopathies (Thoracic region)"	7810	7805	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.85"	"M53.85 Other specified dorsopathies (Thoracolumbar region)"	7811	7805	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.86"	"M53.86 Other specified dorsopathies (Lumbar region)"	7812	7805	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.87"	"M53.87 Other specified dorsopathies (Lumbosacral region)"	7813	7805	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.88"	"M53.88 Other specified dorsopathies (Sacral and sacrococcygeal region)"	7814	7805	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.89"	"M53.89 Other specified dorsopathies (Site unspecified)"	7815	7805	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.9"	"M53.9 Dorsopathy, unspecified"	7816	7760	"N"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.90"	"M53.90 Dorsopathy, unspecified (Multiple sites in spine)"	7817	7816	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.91"	"M53.91 Dorsopathy, unspecified (Occipito-atlanto-axial region)"	7818	7816	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.92"	"M53.92 Dorsopathy, unspecified (Cervical region)"	7819	7816	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.93"	"M53.93 Dorsopathy, unspecified (Cervicothoracic region)"	7820	7816	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.94"	"M53.94 Dorsopathy, unspecified (Thoracic region)"	7821	7816	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.95"	"M53.95 Dorsopathy, unspecified (Thoracolumbar region)"	7822	7816	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"M53.96"	"M53.96 Dorsopathy, unspecified (Lumbar region)"	7823	7816	"Y"	"742"	"Derangement of joint, non-traumatic"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
