"phecode"	"description"	"sex"	"rollup"	"leaf"	"groupnum"	"group"	"color"	"phecode_exclude_range"	"phecode_exclude_phenotypes"
"792.1"	"Papanicolaou smear of cervix or vagina with atypical squamous cells"	"Female"	"1"	"1"	"11"	"genitourinary"	"black"	"174-184.99, 218-218.99, 792-792.99"	" cancer of female genital organs; benign neoplasm of uterus; abnormal pap smear"
"794"	"Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)"	"Both"	"1"	"1"	"17"	"symptoms"	"purple"	"794-794.99"	"Abnormal results of function studies"
"795"	"Other and nonspecific abnormal cytological, histological and immunological findings"	"Both"	"1"	"1"	"17"	"symptoms"	"purple"	"795-795.99"	"Other and nonspecific abnormal cytological, histological, immunological and DNA test findings"
"795.8"	"Abnormal tumor markers"	"Both"	"0"	"0"	"17"	"symptoms"	"purple"	"795-795.99"	"Other and nonspecific abnormal cytological, histological, immunological and DNA test findings"
"795.81"	"Elevated carcinoembryonic antigen [CEA]"	"Both"	"1"	"1"	"17"	"symptoms"	"purple"	"795-795.99"	"Other and nonspecific abnormal cytological, histological, immunological and DNA test findings"
"795.82"	"Elevated cancer antigen 125 [CA 125]"	"Both"	"1"	"1"	"17"	"symptoms"	"purple"	"795-795.99"	"Other and nonspecific abnormal cytological, histological, immunological and DNA test findings"
"796"	"Elevated prostate specific antigen [PSA]"	"Male"	"1"	"1"	"11"	"genitourinary"	"black"	"185-187.99, 796-796.99, 600-602.99"	" male genital disorders/cancer/neoplasms; elevated psa"
"797"	"Shock"	"Both"	"1"	"0"	"17"	"symptoms"	"purple"	"797-797.99"	" Shock"
"797.1"	"Cardiogenic shock"	"Both"	"1"	"1"	"17"	"symptoms"	"purple"	"797-797.99"	" Shock"
"798"	"Malaise and fatigue"	"Both"	"1"	"0"	"17"	"symptoms"	"purple"	"798-798.99"	" Malaise and fatigue"
"798.1"	"Chronic fatigue syndrome"	"Both"	"1"	"1"	"17"	"symptoms"	"purple"	"798-798.99"	" Malaise and fatigue"
"800"	"Fracture of lower limb"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"800.1"	"Fracture of neck of femur"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"800.2"	"Fracture of unspecified part of femur"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"800.3"	"Fracture of tibia and fibula"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"800.4"	"Fracture of patella"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"801"	"Fracture of ankle and foot"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"801.1"	"Fracture of foot"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"802"	"Fracture of pelvis"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"803"	"Fracture of upper limb"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"803.1"	"Fracture of humerus"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"803.2"	"Fracture of radius and ulna"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"803.21"	"Colles' fracture"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"803.3"	"Fracture of clavicle or scapula"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"804"	"Fracture of hand or wrist"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"805"	"Fracture of vertebral column without mention of spinal cord injury"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"807"	"Fracture of ribs"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"809"	"Fracture of unspecified bones"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"800-809.99"	" Fractures"
"816"	"Cerebral laceration and contusion"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"816-819.99"	" Intracranial injury"
"817"	"Concussion"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"816-819.99"	" Intracranial injury"
"818"	"Intracranial hemorrhage (injury)"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"816-819.99"	" Intracranial injury"
"818.1"	"Subdural hemorrhage (injury)"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"816-819.99"	" Intracranial injury"
"818.2"	"Subarachnoid hemorrhage (injury)"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"816-819.99"	" Intracranial injury"
"819"	"Skull and face fracture and other intercranial injury"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"816-819.99"	" Intracranial injury"
"823"	"Torus fracture"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"800-829.99"	"Fractures"
"830"	"Dislocation"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"830-839.99"	" joint disorders and dislocations; trauma-related"
"835"	"Internal derangement of knee"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"830-839.99"	" joint disorders and dislocations; trauma-related"
"836"	"Traumatic arthropathy"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"830-839.99"	" joint disorders and dislocations; trauma-related"
"840"	"Sprains and strains"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"840-848.99"	"Sprains And Strains Of Joints And Adjacent Muscles"
"840.1"	"Muscle/tendon sprain"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"840-848.99"	"Sprains And Strains Of Joints And Adjacent Muscles"
"840.2"	"Rotator cuff (capsule) sprain"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"840-848.99"	"Sprains And Strains Of Joints And Adjacent Muscles"
"840.3"	"Joint/ligament sprain"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"840-848.99"	"Sprains And Strains Of Joints And Adjacent Muscles"
"841"	"Sprains and strains of back and neck"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"840-848.99"	"Sprains And Strains Of Joints And Adjacent Muscles"
"842"	"Other sprains and strains"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"840-848.99"	"Sprains And Strains Of Joints And Adjacent Muscles"
"850"	"Hemorrhage or hematoma complicating a procedure"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"850-859.99"	" Complications"
"851"	"Complications of transplants and reattached limbs"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"850-859.99"	" Complications"
"853"	"Complication of colostomy or enterostomy"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"850-859.99"	" Complications"
"854"	"Complications of cardiac/vascular device, implant, and graft"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"850-859.99"	" Complications"
"855"	"Complication of nervous system device, implant, and graft"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"850-859.99"	" Complications"
"856"	"Vascular complications of surgery and medical procedures"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"850-859.99"	" Complications"
"857"	"Mechanical complication of unspecified genitourinary device, implant, and graft"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"850-859.99"	" Complications"
"858"	"Complication of internal orthopedic device"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"850-859.99"	" Complications"
"859"	"Complication due to other implant and internal device"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"850-859.99"	" Complications"
"860"	"Bone marrow or stem cell transplant"	"Both"	"1"	"1"	"2"	"neoplasms"	"darkcyan"	"860-860.99"	" bone marrow or stem cell transplant"
"870"	"Open wounds of head; neck; and trunk"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"870.1"	"Open wound or laceration of eye or eyelid"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"870.2"	"Open wound of ear"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"870.3"	"Other open wound of head and face"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"870.4"	"Open wound of nose and sinus"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"870.5"	"Open wound of lip and mouth"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"870.6"	"Open wound of neck"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"870.8"	"Open wound of genital organs"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"871"	"Open wounds of extremities"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"871.1"	"Open wound of hand except finger(s)"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"871.2"	"Open wound of finger(s)"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"871.3"	"Open wound of foot except toe(s) alone"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"871.4"	"Open wound of toe(s)"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"872"	"Traumatic amputation"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"874"	"Complication of amputation stump"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"875"	"Non-healing surgical wound"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"876"	"Posttraumatic wound infection not elsewhere classified"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"870-879.99"	" Open wound"
"905"	"Late effects of musculoskeletal and connective tissue injuries"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"905-909.99"	"Late effects of injuries, poisonings, toxic effects, and other external causes"
"907"	"Injuries to the nervous system"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"905-909.99"	"Late effects of injuries, poisonings, toxic effects, and other external causes"
"910"	"Superficial injury, infected"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"910-910.99"	" Superficial injury, infected"
"911"	"Blister"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"911-911.99"	" blister"
"912"	"Insect bite"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"912-913.99"	" insect bite, toxic effect of venom"
"913"	"Toxic effect of venom"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"912-913.99"	" insect bite, toxic effect of venom"
"916"	"Contusion"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"916-916.99"	" Contusion"
"930"	"Allergic reaction to food"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"930-949.99"	" allergic reactions"
"931"	"Contact dermatitis and other eczema due to plants [except food]"	"Both"	"1"	"1"	"13"	"dermatologic"	"firebrick"	"930-949.99"	" allergic reactions"
"938"	"Dermatitis due to solar radiation"	"Both"	"1"	"0"	"13"	"dermatologic"	"firebrick"	"930-949.99"	" allergic reactions"
"938.1"	"Acute dermatitis due to solar radiation"	"Both"	"1"	"1"	"13"	"dermatologic"	"firebrick"	"930-949.99"	" allergic reactions"
"938.2"	"Chronic dermatitis due to solar radiation"	"Both"	"1"	"1"	"13"	"dermatologic"	"firebrick"	"930-949.99"	" allergic reactions"
"939"	"Atopic/contact dermatitis due to other or unspecified"	"Both"	"1"	"0"	"13"	"dermatologic"	"firebrick"	"930-949.99"	" allergic reactions"
"939.1"	"Contact and allergic dermatitis of eyelid"	"Both"	"1"	"1"	"13"	"dermatologic"	"firebrick"	"930-949.99"	" allergic reactions"
"941"	"Adverse reaction to serum or vaccine"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"930-949.99"	" allergic reactions"
"942"	"Infusion and transfusion reaction"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"930-949.99"	" allergic reactions"
"946"	"Anaphylactic shock NOS"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"930-949.99"	" allergic reactions"
"947"	"Urticaria"	"Both"	"1"	"1"	"13"	"dermatologic"	"firebrick"	"930-949.99"	" allergic reactions"
"949"	"Allergies, other"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"930-949.99"	" allergic reactions"
"949.1"	"Diaper or napkin rash"	"Both"	"0"	"1"	"18"	"injuries & poisonings"	"gray50"	"930-949.99"	" allergic reactions"
"952"	"Spinal cord injury without evidence of spinal bone injury"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"950-957.99"	"Injury to nerves and spinal cord"
"957"	"Injury to other and unspecified nerves"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"950-957.99"	"Injury to nerves and spinal cord"
"958"	"Certain early complications of trauma or procedure"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"958-959.99"	"Certain traumatic complications and unspecified injuries"
"958.1"	"Postoperative shock"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"958-959.99"	"Certain traumatic complications and unspecified injuries"
"958.2"	"Traumatic and surgical subcutaneous emphysema"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"958-959.99"	"Certain traumatic complications and unspecified injuries"
"960"	"Poisoning by antibiotics"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"960.1"	"Adverse effects of antibacterials (not penicillins)"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"960.2"	"Allergy/adverse effect of penicillin"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"960.3"	"Poisoning by antifungal antibiotics"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"961"	"Poisoning by other anti-infectives"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"961.1"	"Poisoning/allergy of sulfonamides"	"Both"	"0"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"962"	"Poisoning by hormones and synthetic substitutes"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"962.1"	"Adrenal cortical steroids causing adverse effects in therapeutic use"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"962.2"	"Insulins and antidiabetic agents causing adverse effects in therapeutic use"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"962.3"	"Hormones and synthetic substitutes causing adverse effects in therapeutic use"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"963"	"Poisoning by primarily systemic agents"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"963.1"	"Antineoplastic and immunosuppressive drugs causing adverse effects"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"964"	"Poisoning by agents primarily affecting blood constituents"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"964.1"	"Anticoagulants causing adverse effects"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"965"	"Poisoning by analgesics, antipyretics, and antirheumatics"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"965.1"	"Opiates and related narcotics causing adverse effects in therapeutic use"	"Both"	"0"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"965.2"	"Antirheumatics causing adverse effects in therapeutic use"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"965.3"	"Salicylates causing adverse effects in therapeutic use"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"966"	"Poisoning by anticonvulsants and anti-Parkinsonism drugs"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"967"	"Adverse effects of sedatives or other central nervous system depressants and anesthetics"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"969"	"Poisoning by psychotropic agents"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"971"	"Poisoning by drugs primarily affecting the autonomic nervous system"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"972"	"Poisoning by agents primarily affecting the cardiovascular system"	"Both"	"1"	"0"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"972.1"	"Cardiac rhythm regulators causing adverse effects in therapeutic use"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"972.2"	"Antilipemic and antiarteriosclerotic drugs causing adverse effects in therapeutic use"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"972.6"	"Antihypertensive agents causing adverse effects"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"973"	"Poisoning by agents primarily affecting the gastrointestinal system"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"974"	"Poisoning by water, mineral, and uric acid metabolism drugs"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"975"	"Poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"976"	"Poisoning by agents primarily affecting skin & mucous membrane, ophthalmological, otorhinolaryngological, & dental drugs"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"977"	"Personal history of allergy to medicinal agents"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"979"	"Adverse drug events and drug allergies"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"960-979.99"	"Poisoning By Drugs, Medicinal And Biological Substances"
"980"	"Encounter for long-term (current) use of antibiotics"	"Both"	"1"	"1"	"1"	"infectious diseases"	"blue"	"980-980.99"	" Encounter for long-term (current) use of antibiotics"
"981"	"Toxic effect of (non-ethyl) alcohol and petroleum and other solvents"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"981-989.99"	" Toxic effects of substances chiefly nonmedicinal as to source"
"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"981-989.99"	" Toxic effects of substances chiefly nonmedicinal as to source"
"984"	"Toxic effect of lead and its compounds (including fumes)"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"981-989.99"	" Toxic effects of substances chiefly nonmedicinal as to source"
"985"	"Toxic effect of other metals"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"981-989.99"	" Toxic effects of substances chiefly nonmedicinal as to source"
"986"	"Toxic effect of carbon monoxide"	"Both"	"1"	"1"	"18"	"injuries & poisonings"	"gray50"	"981-989.99"	" Toxic effects of substances chiefly nonmedicinal as to source"
